JAMMU,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
RANCHI,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
RANCHI,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
BANGALORE,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
BANGALORE,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
COCHIN,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
COCHIN,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
INDORE,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
INDORE,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
MUMBAI,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
MUMBAI,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,124999,118749,106249,99999,87499,74999,62500,56250,50000,43750,37500,31250,21875,18594,12086,10273,7191
IMPHAL,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
IMPHAL,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
SHILLONG,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
SHILLONG,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
AIZAWL,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
AIZAWL,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
KOHIMA,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
KOHIMA,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
BHUBANESHWAR,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
BHUBANESHWAR,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
PONDICHERRY,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
PONDICHERRY,OLA,MOT-PRD-002,OLA S1 PRO,OLA S1 PRO ,PRTL_14091,8.5,2,BATTERY,129999,123499,110499,103999,90999,77999,65000,58500,52000,45500,39000,32500,22750,19338,12570,10685,7480
LUDHIANA,AMPERE,MOT-PRD-002,AMPERE MAGNUS EX,AMPERE MAGNUS EX ,PRTL_14093,1.2,2,BATTERY,71999,68399,61199,57599,50399,43199,36000,32400,28800,25200,21600,18000,12600,10710,6962,5918,4143
