COCHIN,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
COCHIN,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
COCHIN,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
COCHIN,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
COCHIN,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
INDORE,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
INDORE,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
INDORE,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
INDORE,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
INDORE,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
INDORE,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
MUMBAI,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
MUMBAI,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
MUMBAI,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
MUMBAI,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
MUMBAI,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
MUMBAI,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
IMPHAL,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
IMPHAL,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
IMPHAL,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
IMPHAL,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
IMPHAL,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
IMPHAL,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
SHILLONG,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
SHILLONG,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
SHILLONG,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
SHILLONG,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
SHILLONG,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
SHILLONG,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
AIZAWL,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
AIZAWL,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
AIZAWL,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
AIZAWL,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
AIZAWL,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
AIZAWL,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
KOHIMA,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
KOHIMA,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
KOHIMA,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
KOHIMA,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
KOHIMA,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
KOHIMA,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
BHUBANESHWAR,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
BHUBANESHWAR,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
BHUBANESHWAR,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
BHUBANESHWAR,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
BHUBANESHWAR,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
BHUBANESHWAR,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
PONDICHERRY,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
PONDICHERRY,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
PONDICHERRY,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
PONDICHERRY,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
PONDICHERRY,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
PONDICHERRY,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
LUDHIANA,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
LUDHIANA,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
LUDHIANA,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
LUDHIANA,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
LUDHIANA,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
LUDHIANA,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
JAIPUR,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
JAIPUR,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
JAIPUR,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
JAIPUR,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
JAIPUR,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
JAIPUR,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
GANGTOK,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
GANGTOK,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
GANGTOK,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
GANGTOK,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
GANGTOK,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
GANGTOK,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
COIMBATORE,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
COIMBATORE,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
COIMBATORE,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
COIMBATORE,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
COIMBATORE,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
COIMBATORE,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
HYDERABAD,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
HYDERABAD,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
HYDERABAD,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.7 ULTRA DCR35CBC 100B6MS,PRTL_14515,2596,2,DIESEL,1595000,1515250,1355750,1276000,1116500,957000,797500,717750,638000,558250,478500,398750,279125,237256,154216,131084,91759,VEH_MANF_011,PRTL_14515,MFT2,7490
HYDERABAD,TATA,MOT-PRD-003,TATA T.7 ULTRA ,TATA T.18 ULTRA SLR56CBC BSVI,PRTL_14516,5055,2,DIESEL,1635000,1553250,1389750,1308000,1144500,981000,817500,735750,654000,572250,490500,408750,286125,243206,158084,134371,94060,VEH_MANF_011,PRTL_14516,MFT2,17600
HYDERABAD,EICHER,MOT-PRD-003,EICHER PRO 2110 XPT,PRO 2110XPT E FET PTO BSVI LY PRM,PRTL_14527,3760,3,DIESEL,2345000,2227750,1993250,1876000,1641500,1407000,1172500,1055250,938000,820750,703500,586250,410375,348819,226732,192722,134905,VEH_MANF_034,PRTL_14527,MFT2,13000
HYDERABAD,SCANIA,MOT-PRD-003,G 500 XT 8X4 HEAVY,G 500 XT 8X4 HEAVY,PRTL_14521,12742,2,DIESEL,5464000,5190800,4644400,4371200,3824800,3278400,2732000,2458800,2185600,1912400,1639200,1366000,956200,812770,528301,449056,314339,VEH_MANF_141,PRTL_14521,MFT2,35000
AGARTALA,ASHOK LEYLAND,MOT-PRD-003,ASHOK LEYLAND 3120,AL U 3120 BS VI,PRTL_14517,5660,2,DIESEL,3936000,3739200,3345600,3148800,2755200,2361600,1968000,1771200,1574400,1377600,1180800,984000,688800,585480,380562,323478,226435,VEH_MANF_023,PRTL_14517,MFT2,31000
AGARTALA,FORCE MOTOR,MOT-PRD-005,TRAVELLER,TRAVELLER (C) (BSIV) SMOOTH,PRTL_14526,2596,21,DIESEL,1860000,1767000,1581000,1488000,1302000,1116000,930000,837000,744000,651000,558000,465000,325500,276675,179839,152863,107004,VEH_MANF_097,PRTL_14526,MFT2,0
